jd wavelength flux fluxerr code cflag memo
2453278.5361288944 20.75883 3.384268 0.021066 @sst 999 SSTch2_3
2453278.5361288944 20.92818 3.281632 0.018604 @sst 999 SSTch2_3
2453278.5361288944 21.09753 3.506554 0.018432 @sst 999 SSTch2_3
2453278.5361288944 21.26689 3.575035 0.020811 @sst 999 SSTch2_3
2453278.5361288944 21.43624 3.363695 0.019919 @sst 999 SSTch2_3
2453278.5361288944 21.6056 3.433182 0.018311 @sst 999 SSTch2_3
2453278.5361288944 21.77495 3.614465 0.020919 @sst 999 SSTch2_3
2453278.5361288944 21.9443 3.450889 0.022922 @sst 999 SSTch2_3
2453278.5361288944 22.11366 3.229387 0.02154 @sst 999 SSTch2_3
2453278.5361288944 22.28301 3.533745 0.020151 @sst 999 SSTch2_3
2453278.5361288944 22.45236 3.514629 0.021808 @sst 999 SSTch2_3
2453278.5361288944 22.62172 3.364594 0.024287 @sst 999 SSTch2_3
2453278.5361288944 22.79107 3.116399 0.018628 @sst 999 SSTch2_3
2453278.5361288944 22.96043 3.151992 0.016328 @sst 999 SSTch2_3
2453278.5361288944 23.12978 3.355777 0.017238 @sst 999 SSTch2_3
2453278.5361288944 23.29913 3.330252 0.017594 @sst 999 SSTch2_3
2453278.5361288944 23.46849 3.172424 0.015909 @sst 999 SSTch2_3
2453278.5361288944 23.63784 3.080877 0.013802 @sst 999 SSTch2_3
2453278.5361288944 23.80719 3.088426 0.012909 @sst 999 SSTch2_3
2453278.5361288944 23.97655 3.174319 0.013087 @sst 999 SSTch2_3
2453278.5361288944 24.1459 3.170166 0.013117 @sst 999 SSTch2_3
2453278.5361288944 24.31526 3.077396 0.012651 @sst 999 SSTch2_3
2453278.5361288944 24.48461 3.033441 0.012236 @sst 999 SSTch2_3
2453278.5361288944 24.65396 3.061594 0.012527 @sst 999 SSTch2_3
2453278.5361288944 24.82332 3.08815 0.013499 @sst 999 SSTch2_3
2453278.5361288944 24.99267 3.077502 0.014506 @sst 999 SSTch2_3
2453278.5361288944 25.16202 3.045851 0.014977 @sst 999 SSTch2_3
2453278.5361288944 25.33138 2.992362 0.014801 @sst 999 SSTch2_3
2453278.5361288944 25.50073 2.991161 0.015248 @sst 999 SSTch2_3
2453278.5361288944 25.67009 3.074278 0.017465 @sst 999 SSTch2_3
2453278.5361288944 25.83944 2.998361 0.01904 @sst 999 SSTch2_3
2453278.5361288944 26.00879 2.948824 0.019486 @sst 999 SSTch2_3
2453278.5361288944 26.17815 2.88926 0.017824 @sst 999 SSTch2_3
2453278.5361288944 26.3475 2.87146 0.016004 @sst 999 SSTch2_3
2453278.5361288944 26.51685 2.896184 0.015177 @sst 999 SSTch2_3
2453278.5361288944 26.68621 2.927546 0.015353 @sst 999 SSTch2_3
2453278.5361288944 26.85556 2.945164 0.0154 @sst 999 SSTch2_3
2453278.5361288944 27.02492 2.904183 0.014711 @sst 999 SSTch2_3
2453278.5361288944 27.19427 2.868344 0.013782 @sst 999 SSTch2_3
2453278.5361288944 27.36362 2.850906 0.012997 @sst 999 SSTch2_3
2453278.5361288944 27.53298 2.83017 0.012695 @sst 999 SSTch2_3
2453278.5361288944 27.70233 2.821215 0.013082 @sst 999 SSTch2_3
2453278.5361288944 27.87168 2.853103 0.014256 @sst 999 SSTch2_3
2453278.5361288944 28.04104 2.869122 0.015775 @sst 999 SSTch2_3
2453278.5361288944 28.21039 2.847085 0.016865 @sst 999 SSTch2_3
2453278.5361288944 28.37975 2.79739 0.017342 @sst 999 SSTch2_3
2453278.5361288944 28.5491 2.724706 0.017509 @sst 999 SSTch2_3
2453278.5361288944 28.71845 2.712115 0.017885 @sst 999 SSTch2_3
2453278.5361288944 28.88781 2.746759 0.019203 @sst 999 SSTch2_3
2453278.5361288944 29.05716 2.746177 0.020092 @sst 999 SSTch2_3
2453278.5361288944 29.22651 2.759697 0.02033 @sst 999 SSTch2_3
2453278.5361288944 29.39587 2.720914 0.019379 @sst 999 SSTch2_3
2453278.5361288944 29.56522 2.660659 0.017416 @sst 999 SSTch2_3
2453278.5361288944 29.73458 2.624132 0.015865 @sst 999 SSTch2_3
2453278.5361288944 29.90393 2.627419 0.014912 @sst 999 SSTch2_3
2453278.5361288944 30.07328 2.631268 0.014544 @sst 999 SSTch2_3
2453278.5361288944 30.24264 2.680593 0.015158 @sst 999 SSTch2_3
2453278.5361288944 30.41199 2.671184 0.016244 @sst 999 SSTch2_3
2453278.5361288944 30.58134 2.586326 0.017035 @sst 999 SSTch2_3
2453278.5361288944 30.7507 2.64007 0.018947 @sst 999 SSTch2_3
2453278.5361288944 30.92005 2.616024 0.020434 @sst 999 SSTch2_3
2453278.5361288944 31.08941 2.563695 0.02192 @sst 999 SSTch2_3
2453278.5361288944 31.25876 2.56319 0.024264 @sst 999 SSTch2_3
2453278.5361288944 31.42811 2.513789 0.024482 @sst 999 SSTch2_3
2453278.5361288944 31.59747 2.565446 0.026926 @sst 999 SSTch2_3
2453278.5361288944 31.76682 2.543488 0.024316 @sst 999 SSTch2_3
2453278.5361288944 31.93617 2.533376 0.023351 @sst 999 SSTch2_3
2453278.5361288944 32.10553 2.527176 0.023103 @sst 999 SSTch2_3
2453278.5361288944 32.27488 2.552504 0.023263 @sst 999 SSTch2_3
2453278.5361288944 32.44424 2.509905 0.022746 @sst 999 SSTch2_3
2453278.5361288944 32.61359 2.489787 0.02246 @sst 999 SSTch2_3
2453278.5361288944 32.78294 2.438423 0.022572 @sst 999 SSTch2_3
2453278.5361288944 32.9523 2.353465 0.023003 @sst 999 SSTch2_3
2453278.5361288944 33.12165 2.440139 0.025356 @sst 999 SSTch2_3
2453278.5361288944 33.291 2.523638 0.02925 @sst 999 SSTch2_3
2453278.5361288944 33.46036 2.564904 0.033674 @sst 999 SSTch2_3
2453278.5361288944 33.62971 2.4667 0.038733 @sst 999 SSTch2_3
2453278.5361288944 33.79907 2.699268 0.044081 @sst 999 SSTch2_3
2453278.5361288944 33.96842 2.57084 0.041804 @sst 999 SSTch2_3
2453278.5361288944 34.13777 2.463478 0.037826 @sst 999 SSTch2_3
2453278.5361288944 34.30713 2.404077 0.034776 @sst 999 SSTch2_3
2453278.5361288944 34.47648 2.347992 0.031926 @sst 999 SSTch2_3
2453278.5361288944 34.64583 2.430858 0.032865 @sst 999 SSTch2_3
2453278.5361288944 34.81519 2.460225 0.033514 @sst 999 SSTch2_3
2453278.5361288944 34.98454 2.404365 0.034653 @sst 999 SSTch2_3
2453278.5361288944 35.1539 2.369207 0.038627 @sst 999 SSTch2_3
2453278.5361288944 35.32325 2.29184 0.041634 @sst 999 SSTch2_3
2453278.5361288944 35.4926 2.401004 0.050053 @sst 999 SSTch2_3
2453278.5361288944 35.66196 2.456105 0.060604 @sst 999 SSTch2_3
2453278.5361288944 35.83131 2.397052 0.071104 @sst 999 SSTch2_3
2453278.5361288944 36.00066 2.452101 0.069868 @sst 999 SSTch2_3
2453278.5361288944 36.17002 2.33437 0.062348 @sst 999 SSTch2_3
2453278.5361288944 36.33937 2.534783 0.062137 @sst 999 SSTch2_3
2453278.5361288944 36.50873 2.230811 0.056657 @sst 999 SSTch2_3
2453278.5361288944 36.67808 2.218163 0.058377 @sst 999 SSTch2_3
2453278.5361288944 36.84743 2.344817 0.059272 @sst 999 SSTch2_3
2453278.5361288944 37.01679 2.468492 0.063673 @sst 999 SSTch2_3
2453278.5361288944 37.18614 2.420549 0.077021 @sst 999 SSTch2_3
2453278.5364668127 20.75883 3.697069 0.031552 @sst 999 SSTch2_4
2453278.5364668127 20.92818 3.28329 0.025549 @sst 999 SSTch2_4
2453278.5364668127 21.09753 3.572132 0.024343 @sst 999 SSTch2_4
2453278.5364668127 21.26689 3.637949 0.02676 @sst 999 SSTch2_4
2453278.5364668127 21.43624 3.358746 0.023268 @sst 999 SSTch2_4
2453278.5364668127 21.6056 3.398976 0.020384 @sst 999 SSTch2_4
2453278.5364668127 21.77495 3.634642 0.02217 @sst 999 SSTch2_4
2453278.5364668127 21.9443 3.537 0.022231 @sst 999 SSTch2_4
2453278.5364668127 22.11366 3.230212 0.018287 @sst 999 SSTch2_4
2453278.5364668127 22.28301 3.282511 0.016311 @sst 999 SSTch2_4
2453278.5364668127 22.45236 3.554578 0.017914 @sst 999 SSTch2_4
2453278.5364668127 22.62172 3.504168 0.018674 @sst 999 SSTch2_4
2453278.5364668127 22.79107 3.23103 0.016837 @sst 999 SSTch2_4
2453278.5364668127 22.96043 3.190809 0.014615 @sst 999 SSTch2_4
2453278.5364668127 23.12978 3.379283 0.014968 @sst 999 SSTch2_4
2453278.5364668127 23.29913 3.44011 0.017043 @sst 999 SSTch2_4
2453278.5364668127 23.46849 3.245583 0.017792 @sst 999 SSTch2_4
2453278.5364668127 23.63784 3.07753 0.01611 @sst 999 SSTch2_4
2453278.5364668127 23.80719 3.103225 0.014581 @sst 999 SSTch2_4
2453278.5364668127 23.97655 3.250213 0.015528 @sst 999 SSTch2_4
2453278.5364668127 24.1459 3.257759 0.017467 @sst 999 SSTch2_4
2453278.5364668127 24.31526 3.188342 0.018298 @sst 999 SSTch2_4
2453278.5364668127 24.48461 3.119945 0.01756 @sst 999 SSTch2_4
2453278.5364668127 24.65396 3.133461 0.017556 @sst 999 SSTch2_4
2453278.5364668127 24.82332 3.273501 0.019557 @sst 999 SSTch2_4
2453278.5364668127 24.99267 3.172313 0.020363 @sst 999 SSTch2_4
2453278.5364668127 25.16202 3.091927 0.019109 @sst 999 SSTch2_4
2453278.5364668127 25.33138 2.979875 0.016518 @sst 999 SSTch2_4
2453278.5364668127 25.50073 3.060701 0.015616 @sst 999 SSTch2_4
2453278.5364668127 25.67009 3.136343 0.016218 @sst 999 SSTch2_4
2453278.5364668127 25.83944 3.109011 0.017006 @sst 999 SSTch2_4
2453278.5364668127 26.00879 3.021493 0.016357 @sst 999 SSTch2_4
2453278.5364668127 26.17815 2.948876 0.015014 @sst 999 SSTch2_4
2453278.5364668127 26.3475 2.947073 0.013708 @sst 999 SSTch2_4
2453278.5364668127 26.51685 2.999505 0.013254 @sst 999 SSTch2_4
2453278.5364668127 26.68621 3.052769 0.013892 @sst 999 SSTch2_4
2453278.5364668127 26.85556 3.035671 0.015003 @sst 999 SSTch2_4
2453278.5364668127 27.02492 2.961622 0.015841 @sst 999 SSTch2_4
2453278.5364668127 27.19427 2.9038 0.016051 @sst 999 SSTch2_4
2453278.5364668127 27.36362 2.860956 0.01551 @sst 999 SSTch2_4
2453278.5364668127 27.53298 2.900826 0.015477 @sst 999 SSTch2_4
2453278.5364668127 27.70233 2.949145 0.016462 @sst 999 SSTch2_4
2453278.5364668127 27.87168 2.962183 0.018669 @sst 999 SSTch2_4
2453278.5364668127 28.04104 2.869673 0.021014 @sst 999 SSTch2_4
2453278.5364668127 28.21039 2.901216 0.022702 @sst 999 SSTch2_4
2453278.5364668127 28.37975 2.805407 0.021027 @sst 999 SSTch2_4
2453278.5364668127 28.5491 2.757774 0.018527 @sst 999 SSTch2_4
2453278.5364668127 28.71845 2.75463 0.016665 @sst 999 SSTch2_4
2453278.5364668127 28.88781 2.820238 0.016631 @sst 999 SSTch2_4
2453278.5364668127 29.05716 2.781949 0.017202 @sst 999 SSTch2_4
2453278.5364668127 29.22651 2.784537 0.018027 @sst 999 SSTch2_4
2453278.5364668127 29.39587 2.716002 0.017781 @sst 999 SSTch2_4
2453278.5364668127 29.56522 2.686792 0.017218 @sst 999 SSTch2_4
2453278.5364668127 29.73458 2.69148 0.016438 @sst 999 SSTch2_4
2453278.5364668127 29.90393 2.669104 0.015621 @sst 999 SSTch2_4
2453278.5364668127 30.07328 2.657088 0.015335 @sst 999 SSTch2_4
2453278.5364668127 30.24264 2.681717 0.01615 @sst 999 SSTch2_4
2453278.5364668127 30.41199 2.737514 0.018363 @sst 999 SSTch2_4
2453278.5364668127 30.58134 2.686466 0.020556 @sst 999 SSTch2_4
2453278.5364668127 30.7507 2.675231 0.023161 @sst 999 SSTch2_4
2453278.5364668127 30.92005 2.642317 0.024917 @sst 999 SSTch2_4
2453278.5364668127 31.08941 2.670181 0.026766 @sst 999 SSTch2_4
2453278.5364668127 31.25876 2.600689 0.025791 @sst 999 SSTch2_4
2453278.5364668127 31.42811 2.597383 0.023838 @sst 999 SSTch2_4
2453278.5364668127 31.59747 2.6116 0.023424 @sst 999 SSTch2_4
2453278.5364668127 31.76682 2.611619 0.023319 @sst 999 SSTch2_4
2453278.5364668127 32.27488 2.583543 0.024086 @sst 999 SSTch2_4
2453278.5364668127 32.44424 2.546136 0.024425 @sst 999 SSTch2_4
2453278.5364668127 32.61359 2.488144 0.024431 @sst 999 SSTch2_4
2453278.5364668127 32.78294 2.417123 0.024039 @sst 999 SSTch2_4
2453278.5364668127 32.9523 2.4239 0.025007 @sst 999 SSTch2_4
2453278.5364668127 33.12165 2.49493 0.02727 @sst 999 SSTch2_4
2453278.5364668127 33.291 2.644726 0.032538 @sst 999 SSTch2_4
2453278.5364668127 33.46036 2.544095 0.035942 @sst 999 SSTch2_4
2453278.5364668127 33.62971 2.509007 0.041437 @sst 999 SSTch2_4
2453278.5364668127 33.79907 2.418764 0.040843 @sst 999 SSTch2_4
2453278.5364668127 33.96842 2.535689 0.043777 @sst 999 SSTch2_4
2453278.5364668127 34.13777 2.428717 0.038612 @sst 999 SSTch2_4
2453278.5364668127 34.30713 2.391614 0.036431 @sst 999 SSTch2_4
2453278.5364668127 34.47648 2.450375 0.034584 @sst 999 SSTch2_4
2453278.5364668127 34.64583 2.442518 0.033021 @sst 999 SSTch2_4
2453278.5364668127 34.81519 2.492981 0.033905 @sst 999 SSTch2_4
2453278.5364668127 34.98454 2.473109 0.035509 @sst 999 SSTch2_4
2453278.5364668127 35.1539 2.338391 0.037067 @sst 999 SSTch2_4
2453278.5364668127 35.32325 2.400567 0.042152 @sst 999 SSTch2_4
2453278.5364668127 35.4926 2.581404 0.053244 @sst 999 SSTch2_4
2453278.5364668127 35.66196 2.383535 0.06101 @sst 999 SSTch2_4
2453278.5364668127 35.83131 2.137546 0.067994 @sst 999 SSTch2_4
2453278.5364668127 36.00066 2.101074 0.069641 @sst 999 SSTch2_4
2453278.5364668127 36.17002 2.225654 0.069826 @sst 999 SSTch2_4
2453278.5364668127 36.33937 2.309384 0.068625 @sst 999 SSTch2_4
2453278.5364668127 36.50873 2.274494 0.064926 @sst 999 SSTch2_4
2453278.5364668127 36.67808 2.49772 0.063272 @sst 999 SSTch2_4
2453278.5364668127 36.84743 2.497354 0.061902 @sst 999 SSTch2_4
2453278.5364668127 37.01679 2.322281 0.066192 @sst 999 SSTch2_4
2453278.5364668127 37.18614 2.203725 0.073828 @sst 999 SSTch2_4
2454199.2591583026 18 1.698843 0.113268 500 -9 akari
2454199.397187427 18 1.125317 0.075029 500 -9 akari
2454199.8112584595 9 0.615269 0.034303 500 -8 akari
2454199.880273481 9 1.162946 0.064838 500 -8 akari
2454199.949288874 9 0.561316 0.031295 500 -8 akari
